,Id,Tag,hash_key
5739,14395,cruisecontrol.net,7382883962097240341
5740,14397,java,1808396145324664418
5741,14397,svn,5899169293406759667
5742,14397,osgi,12093959634379582228
5743,14398,visual-studio,6909463602182850313
5744,14398,class-design,1346456646265198164
5745,14398,class-designer,8875203646479047425
5746,14402,opengl,18088071069945720043
5747,14402,glut,10106229882758655441
5748,14410,vim,18221055511219670402
5749,14410,editor,9460586676911693560
5750,14410,vi,10751744473662596269
5751,14413,opengl,5136888337189219762
5752,14413,glew,15667337134885928960
5753,14422,python,4194463321761105648
5754,14422,osx,16205861510729713384
5755,14422,cocoa,11644204375028816309
5756,14422,pyobjc,2763247361717475174
5757,14431,stackoverflow,10164914453319610285
5758,14432,.net,5502108502530679454
5759,14432,performance,14172116718322966039
5760,14432,optimization,11906635434576813762
5761,14432,64bit,11402857902921501175
5762,14432,jit,15256874567128049122
5763,14435,design,11686451951741552669
5764,14435,editor,9320470450327805344
5765,14435,class-design,4856193782217089170
5766,14443,testing,1485953484854941362
5767,14443,open-source,15739043597812820800
5768,14443,repository,15198766252522063092
5769,14451,delphi,5068290427980976892
5770,14451,delphi-2007,6844785266982538223
5771,14453,c#,16524351788478828485
5772,14453,excel,6456682344402321764
5773,14453,components,7862025104129909957
5774,14464,c#,17508433352456104779
5775,14464,bit-fields,8587075883335056651
5776,14490,resources,9670996474232411414
5777,14491,c++,15011543559748528848
5778,14491,visual-c++,15760456248166164436
5779,14491,mfc,8731863336172379449
5780,14495,command-line,15796111215301625673
5781,14495,matlab,18015068287900266662
5782,14497,unit-testing,18064116416373697214
5783,14497,windows-mobile,10103492658998483714
5784,14497,compact-framework,2661784740614787376
5785,14497,nunit,6951281312241190360
5786,14504,ide,16491502123966147346
5787,14504,fonts,14066538729776081065
5788,14504,tabs,2079139790820617516
5789,14504,text-editor,6698081202361165753
5790,14505,c#,3208172811798769690
5791,14505,.net,10925756085882954286
5792,14505,graphics,4664978704176178372
5793,14505,compact-framework,6910627545713459985
5794,14518,windows-xp,17506711986714693760
5795,14518,recommendation,6803377488778301853
5796,14518,stress-testing,10562368142749755114
5797,14527,xml,17236697280964046358
5798,14527,xslt,5031823383654057079
5799,14530,linq,14381548626730420427
5800,14530,linq-to-sql,17018948781214324084
5801,14530,stored-procedures,12563490531922239568
5802,14536,stackoverflow,13494732772024100751
5803,14536,badge,12975971364027108886
5804,14545,html,5725791529530306232
5805,14545,database,10368439153844001104
5806,14545,wiki,1263508000097905791
5807,14545,hyperlink,11546671094185566632
5808,14546,sharepoint,17689725584401618768
5809,14546,moss,1747953632028161701
5810,14546,wss,14686836753537116255
5811,14552,sql-server,13708070358816025496
5812,14552,reporting-services,1481015004844958307
5813,14552,ssrs-2008,14437943588966959355
5814,14567,stackoverflow,16556843813644869074
5815,14567,social,13145937411687130387
5816,14567,knowledge,11601342015284168667
5817,14567,case-study,17478630348635255279
5818,14569,open-source,10251388486891122284
5819,14569,licensing,2503454978542515634
5820,14570,asp.net,18141269471220094566
5821,14570,database,12852324845173131231
5822,14570,performance,12977097600955348502
5823,14577,tsql,3855451717611267802
5824,14577,sybase,13621754521915627474
5825,14577,cursors,8335516842899208537
5826,14582,windows,16982287448466846552
5827,14582,svn,5916670223782640938
5828,14582,tortoisesvn,4221468680985111239
5829,14588,svn,2390719986932953908
5830,14588,version-control,3887922383579529354
5831,14588,cvs,16228523016561255756
5832,14593,sofaq,9395437859002741551
5833,14593,etiquette,12136421500185483059
5834,14593,sofaq-official,5289553359783527043
5835,14596,design,17719689262341918921
5836,14596,distributed,10393930434846839697
5837,14599,asp.net-mvc,17172587808894129257
5838,14599,model-view-controller,6451172502300640193
5839,14611,sharepoint,3215418121964251944
5840,14611,moss,4051070543581952963
5841,14611,wss,12283645293579896738
5842,14614,.net,5994258436889481374
5843,14614,abstract-class,13815352006996139656
5844,14614,static-methods,18339790721050935306
5845,14614,interface-design,13310383518449049247
5846,14617,java,15910459801915756746
5847,14617,ftp,17651166538506919653
5848,14617,sftp,82521206339963674
5849,14617,security,10645458209074341021
5850,14618,winforms,4195470561421427806
5851,14618,combobox,4392038706159745244
5852,14627,email,6291627398487429184
5853,14627,email-spam,4550415837665090520
5854,14634,svn,681308244181708285
5855,14634,version-control,7399580703446368042
5856,14634,cvs,13541248717556233518
5857,14634,versions,10003505744963692615
5858,14646,fogbugz,1689231678434897406
5859,14656,security,707062585855687686
5860,14656,encryption,9638295506596616922
5861,14656,caching,17233882005533702889
5862,14656,ssl,6739645822679165415
5863,14656,proxy,11767314237080936578
5864,14674,build-process,7853727053253807586
5865,14689,stackoverflow,7005976621612010756
5866,14697,asp.net,17382037028563911999
5867,14697,iis,13385372579716038064
5868,14697,url-rewriting,1023153914848238657
5869,14697,urlrewriter,17913048596267298155
5870,14698,c,14100480052562819659
5871,14698,oracle,15061728742049546487
5872,14698,oracle-pro-c,10467583628974651240
5873,14708,search,11303108936693789009
5874,14708,powershell,7774606531681729163
5875,14712,svn,7529910177006083809
5876,14712,tortoisesvn,14164212114372306874
5877,14712,putty,6414649892074594210
5878,14717,sql-server,2090537256691301839
5879,14717,performance,14898399663185839454
5880,14717,sql-server-2005,7761733593081723681
5881,14731,c#,18349430021485264943
5882,14731,.net,12356001459588770435
5883,14731,console,4245287600858857054
5884,14743,stackoverflow,747569949439835379
5885,14743,quality,3971611610279975573
5886,14743,answer,17683339718401292367
5887,14750,version-control,3224522799230020086
5888,14750,freelance,8289630144650873260
5889,14750,outsourcing,6363666092550232604
5890,14756,c#,13219526576364066220
5891,14756,asp.net,15255757426207467392
5892,14756,printing,4828327360492349311
5893,14756,windows-server-2003,10575375136351750458
5894,14760,visual-studio,7646749963934750459
5895,14762,java,15526548567021293755
5896,14762,linux,12929702592704647009
5897,14762,windows-xp,243562607990971612
5898,14762,free,1000970548215919
5899,14762,profiler,1187800901698623273
5900,14770,.net,12678211320664481871
5901,14770,attributes,14044840611128648220
5902,14770,versions,8026976484242693711
5903,14775,c#,3104395048466838068
5904,14775,vb.net,17933906755459381232
5905,14791,html,9476065188812828077
5906,14791,include,11614388518481319882
5907,14791,shtml,15168836238007551112
5908,14801,java,14319135037680601223
5909,14801,generics,8761114145129278540
5910,14801,inheritance,2587162724284277267
5911,14801,java-ee,13033301758282915500
5912,14801,ejb-3.0,7235403375358127783
5913,14810,java,7776360268505947164
5914,14810,certification,10240304433561629180
5915,14810,scjp,15219790276522305881
5916,14823,ruby-on-rails,14054960423871851174
5917,14823,ruby,5031958132266142866
5918,14823,enterprise,15392301802580528154
5919,14827,security,7667630076564889016
5920,14827,formatting,8901842751041031175
5921,14827,safety,14457860906558070068
5922,14828,sql,10533413940663323892
5923,14828,deployment,1668231696066651667
5924,14828,dotnetnuke,15366800224581206844
5925,14837,language-agnostic,11074150248823273503
5926,14837,speech-recognition,3146820991439519908
5927,14838,stackoverflow,10923630900877540691
5928,14843,compiler-construction,6594385787505454856
5929,14843,c++-cli,10944128085190923598
5930,14843,clr,3498417308681002756
5931,14857,.net,8891276451627410097
5932,14857,visual-studio,18242353559389799787
5933,14857,visual-studio-2005,16353731278990121756
5934,14857,namespaces,509431166025652606
5935,14872,sql-server,8869950994992457163
5936,14872,database,1696381766008791100
5937,14872,ado.net,12077987009556444479
5938,14872,sql-server-express,4722519914735176256
5939,14873,mysql,9529906336388061993
5940,14873,performance,1091097078265111688
5941,14873,wordpress,4654993006281567049
5942,14873,layout,5571371646310217405
5943,14873,statistics,16040383508557354459
5944,14874,objective-c,330220205626479013
5945,14874,cocoa,10518614978621332678
5946,14874,osx,16580082569750019696
5947,14878,asp.net,14031924948836760277
5948,14878,controls,6352948614596831895
5949,14878,third-party,8782359877892834647
5950,14879,debugging,8609418833976274620
5951,14884,php,16305453572826349566
5952,14884,algorithm,14616062263940495987
5953,14884,puzzle,723979573802443956
5954,14884,combinations,10629347822510308873
5955,14884,np-complete,10572576585780906208
5956,14893,build-process,2905065952109001325
5957,14893,build-automation,12845223148204228979
5958,14893,build,11608506883747243143
5959,14909,javascript,9200261271266178771
5960,14909,html,319819475041656102
5961,14909,dom,3467738051954062108
5962,14911,linux,10992838311324822498
5963,14911,pdf,278618810830694906
5964,14911,pdf-generation,10133197887920371909
5965,14922,books,4816910934682562359
5966,14923,asp.net,4601944860102872561
5967,14923,asp.net-mvc,8485266555793072171
5968,14923,url,441105396279325246
5969,14923,routing,15884253968198092450
5970,14923,sitemap,17782746422181058916
5971,14934,c#,17474167964280406615
5972,14934,.net,15130516412887515114
5973,14934,sql,5442777490914240937
5974,14934,database,11380339627905194575
5975,14934,api,11175059294036539885
5976,14942,work-environment,15226518200310320736
5977,14943,c#,17755163394530547433
5978,14943,.net,2430294656471342893
5979,14943,winforms,44637764934253138
5980,14963,iis,461826723899228154
5981,14963,.net-3.5,9116625227119191182
5982,14963,servicepacks,9372233369294197951
5983,14967,c#,2413729376314434065
5984,14967,standards,6753050449475204502
5985,14967,procedure,7534048464681299836
5986,14987,productivity,2711217628415177649
5987,14987,music,8489048417646728349
5988,14987,background-music,9983654764581862268
5989,15007,javascript,1518276049961363868
5990,15007,html,12055139172841446894
5991,15007,rendering,7159545153665936554
5992,15007,greasemonkey,8350040152783887751
5993,15015,.net,15921664472276719291
5994,15015,automated-tests,6874778186220047739
5995,15015,watin,1004819854907510954
5996,15023,c#,7865150541009542590
5997,15023,wpf,10623675867716139951
5998,15023,bitmap,2991932482845787620
5999,15024,version-control,3600728872018120251
6000,15024,bug-tracking,15495409696215792375
6001,15024,dailybuilds,12204156111580983690
6002,15034,visual-studio,9976598047280581371
6003,15034,out-of-memory,9969965705156171534
6004,15040,ubuntu,17815598528675322745
6005,15040,vmware,5271390987313204113
6006,15040,lamp,16533962062465299209
6007,15047,.net,17114970506313859745
6008,15047,design,12033074816434346512
6009,15047,design-patterns,5654814410616956016
6010,15047,command,1568908610739858750
6011,15053,sharepoint,17209884660857213993
6012,15053,moss,15881582495948780005
6013,15053,workflow,3539855293007532703
6014,15056,visual-studio,3489553188582807752
6015,15056,automation,3428066239061572753
6016,15056,macros,9753994302348308357
6017,15057,.net,10015674933225367595
6018,15057,visual-studio,3656075291457138724
6019,15057,refactoring,7269804415741549636
6020,15062,string,3425842069313199251
6021,15062,powershell,16413542338041805846
6022,15062,function,8223593883006906020
6023,15062,replace,11569263311058656518
6024,15066,c#,10431701030399121197
6025,15066,.net,9177019812052083642
6026,15066,winforms,2130559168593365049
6027,15087,sql-server,10431008623979973817
6028,15087,ms-access,12936499595260102998
6029,15087,sql-server-2005,18425476490279291882
6030,15087,ms-access-2000,2548499938627649933
6031,15102,c#,7268999397314157353
6032,15102,visual-studio,1158383984917204906
6033,15102,ms-word,11846619201409237093
6034,15102,vsto,3845629226123675348
6035,15109,visual-studio,12439300068969235943
6036,15109,installation,5420860800778319872
6037,15109,projects,16675921954896093369
6038,15111,.net,17101722672746778970
6039,15111,visual-studio,4136230869579328810
6040,15111,language-agnostic,17284391539227436469
6041,15111,code-snippets,8563162169100127314
6042,15114,php,14491641920434125338
6043,15114,regex,9416854785101776980
6044,15114,pcre,16511010719314538374
6045,15124,.net,11324294289410165021
6046,15133,visual-studio,18061796973189057192
6047,15133,winforms,5048153091784938243
6048,15133,internationalization,3897709577732849310
6049,15133,vsx,2706903313942207935
6050,15133,extensibility,4191544103179366615
6051,15139,javascript,10318163408420992090
6052,15139,deployment,13305428022996212255
6053,15139,web-applications,15627447584719934655
6054,15139,browser,5035402443124146551
6055,15142,c#,15099057367450296014
6056,15142,sql,885878115582345761
6057,15142,sql-server,1371232276930881921
6058,15142,stored-procedures,16573161985039456298
6059,15163,events,5066280475490203824
6060,15163,vb6,3724023686645759882
6061,15163,treeview,4320343715390383095
6062,15171,linux,13212304654286635697
6063,15171,debian,10065747410869108384
6064,15176,testing,9090043417721379050
6065,15187,emacs,16235547824792005855
6066,15187,lisp,5950657807989745323
6067,15187,ocaml,4692536850557320509
6068,15190,delphi,3252484341528510046
6069,15190,ide,15316663988674958613
6070,15197,stackoverflow,6633993195131370365
6071,15197,rpg,17145326002906380089
6072,15203,svn,1781726473927187547
6073,15203,tortoisesvn,10018557764113248057
6074,15203,visualsvn-server,15284046220821021734
6075,15204,c#,2999889297236497599
6076,15204,.net,10355707671574604616
6077,15204,vb.net,8569642187216953714
6078,15204,generics,8355342358028161181
6079,15204,collections,8557118566763581453
6080,15208,linux,7018955405545598231
6081,15208,backup,2620731537560302976
6082,15211,linux,13665241567030143580
6083,15211,svn,1999700720712621295
6084,15219,c#,3286931078239139939
6085,15219,asp.net,17458782436618191454
6086,15219,grid,18057233346275311159
6087,15219,infragistics,8192637952027988900
6088,15219,ultrawebgrid,4781297163871062927
6089,15228,.net,14409587275656114179
6090,15228,asp.net,5735207020694901171
6091,15228,master-pages,10646260756547788175
6092,15240,c++,6575126951257857067
6093,15240,c,16017722258023417884
6094,15240,c-preprocessor,10456135935082354973
6095,15241,.net,2845346273882612913
6096,15241,frameworks,13720200232967107136
6097,15241,csla,12783169664184823500
6098,15247,html,12281644537083064688
6099,15247,google-maps,16049492407434299968
6100,15254,c++,3464721429058903439
6101,15254,arrays,8299623641566263028
6102,15254,compiler-construction,7620329946999920677
6103,15254,portability,12303068350407099614
6104,15254,overhead,12467892290653330734
6105,15266,objective-c,1925216350668810305
6106,15266,cocoa,1987175662231048221
6107,15266,networking,9583376436799535410
6108,15268,stackoverflow,15034585292937368947
6109,15272,c#,10928011368549192222
6110,15272,linq,11638656714359454782
6111,15272,.net-3.5,2499444707934061210
6112,15272,data-structures,12708316611147459595
6113,15287,stackoverflow,16822524992116021374
6114,15287,etiquette,6445792474114112350
6115,15287,logging,6773496409869678360
6116,15302,javascript,4355226521659841693
6117,15302,date,13985456849971596596
6118,15302,utc,16026850681006039674
6119,15305,java,9503536803403625706
6120,15305,ant,3205939853782033609
6121,15305,makefile,14261663228306713260
6122,15305,jni,1763789820214224155
6123,15305,automake,10330850616808609421
6124,15309,lorem-ipsum,16170402952527425339
6125,15309,beta,3521406449948034676
6126,15309,stackoverflow,5636258733507011622
6127,15310,sql-server,12103274983019050037
6128,15310,reporting-services,7671260748105853289
6129,15315,com,11047299052029197010
6130,15315,error-handling,16584592418698994354
6131,15325,stackoverflow,11134453378995851920
6132,15326,html,10535064399145194536
6133,15326,css,7375995329715876018
6134,15326,internet-explorer-7,8863306328664233158
6135,15334,vim,1863872807129636879
6136,15347,stackoverflow,16865135881091407616
6137,15347,tagging,15961194147538313718
6138,15349,scripting,18120431240816763628
6139,15349,data-driven,531128145899455030
6140,15365,agile,3228468417239689061
6141,15365,scrum,15847411300659724702
6142,15365,product-management,6510702035490434449
6143,15366,php,7154903068502019909
6144,15366,ajax,12504541081963232209
6145,15366,authentication,3499953090711763884
6146,15373,non-technical,9499116041189091499
6147,15376,uml,10487821362681219614
6148,15376,diagram,1094862497915782743
6149,15376,modeling,18370632406950946552
6150,15387,asp.net,3457910593126914794
6151,15387,web-config,16773666414383983859
6152,15390,javascript,7646216597548865935
6153,15390,web-applications,8646839608412619038
6154,15390,deployment,4160836780108333589
6155,15395,linq,10354496022481628621
6156,15395,sql-server-2005,16808408505135911051
6157,15395,sql-server-2008,15117252210536347734
6158,15398,c++,5412303555094081788
6159,15398,windows,17279366135418175550
6160,15398,plugins,16068927739154456579
6161,15398,c++builder,10447735784727268065
6162,15398,vcl,16266809745956390202
6163,15399,sql,4797429230200643423
6164,15399,mysql,12629412237340329458
6165,15412,design,11135425452222644900
6166,15412,oop,5764278070765705953
6167,15414,visual-studio,8599564417114284472
6168,15414,fonts,18327349670068848080
6169,15414,consolas,9977087878663889549
6170,15423,windows,9441747659947919688
6171,15423,icons,1835508704873020893
6172,15423,batch-file,8671338106596731734
6173,15439,.net,15196141897459967832
6174,15439,dictionary,4643668196404984809
6175,15442,open-source,447839094270328282
6176,15442,personal,7062161938354896786
6177,15446,architecture,9132167887674672009
6178,15446,documentation,16675446967641016289
6179,15452,stackoverflow,11079836240049308915
6180,15452,disclosure,11941742433851903217
6181,15470,asp.net-mvc,17045222332253684910
6182,15470,asp.net-mvc-routing,15412097533418234538
6183,15478,winforms,17473015383649704001
6184,15478,graphics,7719859329984866797
6185,15478,gdi+,7728054199330921679
6186,15478,system.drawing,5963921743579866996
6187,15480,stackoverflow,16732756828286810467
6188,15481,java,3931831073021960328
6189,15481,label,17263000867323916320
6190,15481,convention,168077616756870114
6191,15486,c#,18164669208458378299
6192,15486,generics,15490124558752008197
6193,15486,sorting,3798500585229712917
6194,15486,ilist,14002297336397454282
6195,15496,java,12238405180321578713
6196,15502,self-improvement,11143628316685700069
6197,15504,svn,2454011745086771875
6198,15504,cvs,17745192963559906176
6199,15504,sourceforge,15355010483800394647
6200,15513,asp.net,8397493995570127237
6201,15513,performance,1736435078838217279
6202,15514,javascript,4961757577221639348
6203,15514,dojo,5694312009544293321
6204,15518,stackoverflow,7121609158670448375
6205,15518,asp.net,9337280953706602529
6206,15518,mvc,11037253327958364873
6207,15518,ideapipe,2462397347460481744
6208,15518,wrox,15277615515561957231
6209,15528,java,1315210712041902107
6210,15537,linux,2426391773122923381
6211,15537,bash,6283799249991680997
6212,15537,unix,6823257084788576321
6213,15537,ascii,14196770405802771920
6214,15545,stackoverflow,13772651620083902244
6215,15545,internet-explorer,15122330303214726241
6216,15545,internet-explorer-8,14001438848371274911
6217,15545,text-input,12680260356467592379
6218,15561,stackoverflow,12270816792987921542
6219,15561,image,18173400325831793047
6220,15561,belongs-on-uservoice,3798757145506416750
6221,15563,stackoverflow,5112076201294959732
6222,15563,search,10261421568496506218
6223,15573,cpu,11623176208714555051
6224,15583,uml,5738196077791193106
6225,15583,visualization,18403610869896720718
6226,15583,modeling,8010771521178128797
6227,15583,oop,526023801845449106
6228,15586,stackoverflow,631026542043241386
6229,15586,etiquette,4248125814026349689
6230,15586,answer,6735317515466345937
6231,15593,.net,8769753525298938067
6232,15593,garbage-collection,15254042299766054649
6233,15618,stackoverflow,12057487301112089864
6234,15618,openid,684305930809515871
6235,15618,gravatar,5962726780527373268
6236,15618,belongs-on-uservoice,13389765100826303669
6237,15621,svn,5487593524374573376
6238,15632,sql-server,4574352390551427755
6239,15632,visual-studio,13915926833593788749
6240,15632,reporting-services,6784511696393432435
6241,15635,c++,16208388086631059755
6242,15635,visual-studio,13404966529805490782
6243,15635,unix,4464624679601019368
6244,15635,development-environment,6637780143952694176
6245,15636,git,3842456818317649428
6246,15636,svn,15014657215857400017
6247,15636,version-control,9080947296029567472
6248,15637,stackoverflow,15395934042950875369
6249,15637,belongs-on-uservoice,9755523246259661415
6250,15641,reporting-services,8324154021886160816
6251,15641,rss,4796278377436318792
6252,15649,java,6946700244004358136
6253,15649,performance,4679483811441814113
6254,15649,design-patterns,4521252877484828809
6255,15649,ide,6991246930359932386
6256,15649,text-processing,9867084399703020569
6257,15656,sql-server,14208628300097107995
6258,15656,reporting-services,17723455653394005549
6259,15656,ssrs-2008,12035274338153750242
6260,15674,svn,13664813473059552727
6261,15674,version-control,5059214976688622175
6262,15674,repository,8188195728420858490
6263,15678,visual-studio,4198757996056160832
6264,15681,cocoa,7089472747426641098
6265,15681,osx,8850653595482927677
6266,15687,svn,200324783581670229
6267,15687,version-control,18215618630054026401
6268,15687,eol,5851889740517568471
6269,15690,java,4205097356633346643
6270,15690,oop,5081125053371796467
6271,15690,design,16466180673834428284
6272,15690,architecture,4711204093468197515
6273,15694,.net,7322486684959887101
6274,15694,.net-client-profile,15678251297762896166
6275,15695,java,7398464208622687154
6276,15695,stripes,16064465115305276288
6277,15700,.net,2360429103645383620
6278,15700,enterprise-library,15760671987095651538
6279,15700,connection-string,4456556148774571577
6280,15708,windows,1613496704435824393
6281,15708,linux,7774683478646844774
6282,15708,command-line,347570432312127455
6283,15708,filesystems,5269222330208062739
6284,15709,yaml,13811759001509257150
6285,15716,c#,17990273940215079028
6286,15716,user-controls,17982328436456022410
6287,15716,.net-2.0,12374145574591222026
6288,15729,language-agnostic,4443369368103087258
6289,15729,glossary,14274763783027602348
6290,15731,javascript,12041078842769712220
6291,15731,html,8779491538909773851
6292,15732,java,2387701990138997051
6293,15732,xml,15637453609020109196
6294,15732,validation,10224812407705011300
6295,15732,xsd,4518845650708818512
6296,15734,c#,2317428988340985427
6297,15734,google-analytics,12183308051357187375
6298,15734,google-analytics-api,17212537221321402567
6299,15735,firefox,2908873106030610270
6300,15735,testing,14232224903023730280
6301,15744,c#,17059072273486854206
6302,15747,language-agnostic,12393159267858483977
6303,15768,productivity,17898914208212041184
6304,15774,c#,7081918585605076362
6305,15774,asp.net,12824610197366907997
6306,15774,visual-studio-2005,739195093017883156
6307,15774,msbuild,5038281063220238146
6308,15774,web-deployment-project,769200706294302316
6309,15784,visual-studio,16391618416548769917
6310,15784,add-in,1899737382152184301
6311,15788,javascript,789974423797867784
6312,15788,asp.net,8815620008264366389
6313,15788,ajax,11542800312231925431
6314,15788,frontend,12242592174264212421
6315,15794,stackoverflow,5758713066967200696
6316,15794,tags,10072141553586063886
6317,15798,python,823877866235273206
6318,15798,xml,8058945270902347792
6319,15798,validation,11689427258446224942
6320,15798,dtd,3491173028046320428
6321,15805,windows-vista,8171611560654931197
6322,15805,virtual-pc,13703785373918297514
6323,15815,reporting-services,11115600029582339338
6324,15815,automation,5501378619871916750
6325,15816,linux,16997861848298351018
6326,15816,vnc,18317417496788281244
6327,15822,c#,4012461477362743490
6328,15822,c++,14020024136396056151
6329,15822,debugging,15362095398833674283
6330,15822,compiler-construction,2257776469511006824
6331,15822,hex-editors,2138878866305930670
6332,15828,c#,13821483756140566000
6333,15828,.net,6450237096036621080
6334,15828,excel,10687392513011968212
6335,15828,ms-office,12366949635638882354
6336,15838,c,2647722044538076297
6337,15838,performance,182698764423960942
6338,15838,algorithm,1468303941346472881
6339,15838,optimization,12442910213186400224
6340,15841,visual-studio,15983542821411655645
6341,15841,themes,17809187448199811351
6342,15841,color-scheme,13300894012530772612
6343,15851,java,10931403496603263967
6344,15851,refactoring,14638879969689511687
6345,15851,label,15706040183596229839
6346,15857,css,5674838496288707056
6347,15857,navigation,7958271066990746417
6348,15857,suckerfish,5416426131509400783
6349,15871,documentation,13142754123964469231
6350,15871,wiki,8602439419465236660
6351,15871,mediawiki,13842815575598642609
6352,15880,c#,1282437595750831140
6353,15880,outlook,5459692903229868262
6354,15880,email,6503097000805619131
6355,15880,message,11253336703856904256
6356,15880,msg,5803167933421442130
6357,15899,java,4179896828672287980
6358,15899,xml,13817511948683191791
6359,15899,xquery,5882764804865913028
6360,15900,asp.net,11033117961701295268
6361,15900,asp.net-mvc,8093509157879600295
6362,15900,.net-3.5,643730533820296196
6363,15900,graphics,8801792942006065264
6364,15900,diagram,15417312699261114717
6365,15906,c#,8925989465751254745
6366,15906,winforms,6554519463167884855
6367,15906,inheritance,9848693875700804077
6368,15917,sql-server,16583822077824739043
6369,15917,nhibernate,3906204567985174388
6370,15917,audit,4024032717509331145
6371,15949,java,6617956563819565119
6372,15949,mysql,11485137323205496700
6373,15949,tomcat,1358054774377506027
6374,15954,c#,8401130208212643768
6375,15954,hash,17585695301575170712
6376,15957,yarns,10589995209350334988
6377,15960,stackoverflow,4478815921999268915
6378,15973,stackoverflow,4250232453546330906
6379,15973,abuse,7096129486638868739
6380,15979,search,15646926750513888549
6381,15979,lucene,6145554015442311478
6382,15979,solr,10142379816417118876
6383,15982,productivity,11335777663834182774
6384,15982,editor,7636221707300255941
6385,15986,c#,3307765310998187243
6386,15986,gui,4571222904336897795
6387,15986,usercontrols,974772376887419442
6388,15986,alphablending,12518345994731962978
6389,15995,python,16907505895657662017
6390,15995,functional-programming,4596296121341188125
6391,16003,asp.net,4921349998839314694
6392,16003,security,16838146228224496556
6393,16003,sitemap,4312830619587052470
6394,16007,asp.net,863727447843537025
6395,16007,url,8651434493757145153
6396,16007,image,2201317206771555650
6397,16010,sql,15022080587921356235
6398,16010,sql-server,3598799067345678960
6399,16010,database,14745074557457413723
6400,16010,sql-server-agent,5366834123303160101
6401,16055,xml,2378828753924785011
6402,16055,books,16561838814901298438
6403,16064,ruby-on-rails,14724576305240075116
6404,16064,ruby,5172194821794414307
6405,16064,ide,10900246501721449107
6406,16064,editor,17395342785160984968
6407,16066,software-engineering,13188303138767231866
6408,16066,processes,8160166352779001061
6409,16066,development-practice,6548803166276232026
6410,16067,python,9911742012938607260
6411,16067,swig,1278458414907301221
6412,16067,ctypes,17417135768050271870
6413,16067,prototyping,11288731897820413895
6414,16067,python-sip,2598632764445681056
6415,16073,visual-studio,7773898381742172027
6416,16073,version-control,9173956537125492654
6417,16073,open-source,16537701924207501615
6418,16074,visual-studio,2130676310028102375
6419,16074,visual-studio-2008,9925047064484436515
6420,16074,settings,6471275648068979810
6421,16074,projects-and-solutions,665025992924916904
6422,16096,.net,14518898478912677249
6423,16096,wpf,845038285879161248
6424,16096,styles,2777552123749958494
6425,16097,version-control,12562711709278330676
6426,16097,cvs,4624073816818779333
6427,16100,c#,10767219134333843528
6428,16100,string,6829447229997849576
6429,16100,enums,14277575667336688956
6430,16110,c#,1650712888132017088
6431,16110,winforms,2091117088069921469
6432,16110,textbox,18324694591794628455
6433,16111,windows,5462280956998188084
6434,16111,windows-vista,1101740105497520157
6435,16111,nfsclient,16405665510712904209
6436,16113,apache,8840881719446283951
6437,16113,logging,13658124594335017891
6438,16113,logfile-analysis,10337605440036137089
6439,16114,c#,5796866593152560756
6440,16114,visual-studio,12848847340169210112
6441,16114,winforms,17249133899731066606
6442,16114,textbox,7185947423946690929
6443,16140,java,12553807539717263057
6444,16140,spring,9178144527041564300
6445,16140,osgi,9974074547011185166
6446,16142,svn,3536987813114102222
6447,16142,tags,536995096316406410
6448,16142,branch,5235452696048928797
6449,16142,glossary,2545504508047348962
6450,16142,trunk,14070511299148364286
6451,16145,sharepoint,5688367079212399302
6452,16145,error-handling,13894968705876081768
6453,16145,moss,2862103560592211490
6454,16145,workflow,6075994587422031149
6455,16155,php,13130712936907872590
6456,16155,oop,3421787819814929442
6457,16155,interface,10430228066055402225
6458,16155,extends,4654374608730164362
6459,16159,java,10717455034036974550
6460,16159,certification,5010375703556182227
6461,16161,cvs,3868404210700627305
6462,16161,cvsnt,10167815702157801011
6463,16164,rss,14424735847988190010
6464,16164,feeds,809937084875176889
6465,16164,atom,16202842377090770620
6466,16164,use-case,13609587125698051766
6467,16167,c++,9363685336954834398
6468,16167,visual-studio,14078877226905629053
6469,16167,refactoring,15359988475534730864
6470,16178,.net,2790233362569801911
6471,16178,.net-3.5,13589109032282244862
6472,16178,installer,5692616944893252028
6473,16178,registry,14007395415308729057
6474,16192,training,61905199305601547
6475,16199,c#,7901564448095870516
6476,16199,asp.net,8991757996859219679
6477,16199,javascript,3596386327252973986
6478,16199,user-interface,11203050227676656005
6479,16209,vb.net,11134028787907497261
6480,16209,web-services,361851876425158565
6481,16209,versions,11346675034446290000
6482,16226,sqlite,11276451031224408707
6483,16226,air,10501900084556537250
6484,16233,html,17705637682457489276
6485,16233,css,5538885163007051241
6486,16233,fonts,11117884097766463506
6487,16248,svn,3714870887922063940
6488,16248,debugging,1291140914926899565
6489,16248,testing,12536852601030183136
6490,16248,revision,5771818587976119846
6491,16248,versions,8174792464690268571
6492,16249,ruby,2040185952413802850
6493,16249,eruby,3271830590731015669
6494,16262,stackoverflow,825519509835842211
6495,16262,crackoverflow,3939542029312007757
6496,16262,soa,689918486774594283
6497,16262,aa,10338230519590163433
6498,16265,linq,9395825249146170926
6499,16265,linq-to-sql,7321754719150777867
6500,16265,orm,15152152462039183058
6501,16274,language-agnostic,9999582266394236661
6502,16274,math,2995507092239827627
6503,16298,dns,828589615266684282
6504,16298,web-hosting,11738291025071615417
6505,16298,cname,2798723705923497319
6506,16306,c#,18015226958550954668
